#Time(s) tx/rx size (B)
0.354053 Node-0-Output 588 uid 3
0.355570 Node-0-Output 588 uid 3
0.355969 Node-3-Input 588 uid 3
0.357088 Node-0-Output 588 uid 3
0.357220 Node-0-Input 52 uid 311
0.358577 Node-3-Input 588 uid 3
0.358577 Node-3-Output 52 uid 334
0.358605 Node-0-Output 588 uid 3
0.360037 Node-0-Output 588 uid 3
0.361185 Node-3-Input 588 uid 3
0.361469 Node-0-Output 588 uid 3
0.362901 Node-0-Output 588 uid 3
0.363794 Node-3-Input 588 uid 3
0.363794 Node-3-Output 52 uid 337
0.364333 Node-0-Output 588 uid 3
0.365764 Node-0-Output 588 uid 3
0.366166 Node-3-Input 588 uid 3
0.367196 Node-0-Output 588 uid 3
0.368537 Node-3-Input 588 uid 3
0.368537 Node-3-Output 52 uid 340
0.368628 Node-0-Output 588 uid 3
0.370909 Node-3-Input 588 uid 3
0.373281 Node-3-Input 588 uid 3
0.373281 Node-3-Output 52 uid 343
0.375453 Node-3-Input 588 uid 3
0.377625 Node-3-Input 588 uid 3
0.377625 Node-3-Output 52 uid 346
0.379797 Node-3-Input 588 uid 3
0.381797 Node-3-Input 588 uid 3
0.381797 Node-3-Output 52 uid 349
0.383797 Node-3-Input 588 uid 3
0.385798 Node-3-Input 588 uid 3
0.385798 Node-3-Output 52 uid 352
0.387651 Node-3-Input 588 uid 3
0.389505 Node-3-Input 588 uid 3
0.389505 Node-3-Output 52 uid 355
0.391359 Node-3-Input 588 uid 3
0.393212 Node-3-Input 588 uid 3
0.393212 Node-3-Output 52 uid 358
0.394939 Node-3-Input 588 uid 3
0.396666 Node-3-Input 588 uid 3
0.396666 Node-3-Output 52 uid 361
0.398394 Node-3-Input 588 uid 3
0.400010 Node-3-Input 588 uid 3
0.400010 Node-3-Output 52 uid 364
0.401627 Node-3-Input 588 uid 3
0.403243 Node-3-Input 588 uid 3
0.403243 Node-3-Output 52 uid 367
0.403425 Node-0-Input 52 uid 329
0.403425 Node-0-Output 588 uid 70
0.404761 Node-3-Input 588 uid 3
0.404845 Node-0-Output 588 uid 70
0.406264 Node-0-Output 588 uid 70
0.406278 Node-3-Input 588 uid 3
0.406278 Node-3-Output 52 uid 372
0.407683 Node-0-Output 588 uid 70
0.407796 Node-3-Input 588 uid 3
0.408642 Node-0-Input 52 uid 334
0.409103 Node-0-Output 588 uid 70
0.409313 Node-3-Input 588 uid 3
0.409313 Node-3-Output 52 uid 377
0.410441 Node-0-Output 588 uid 70
0.410745 Node-3-Input 588 uid 3
0.411779 Node-0-Output 588 uid 70
0.412177 Node-3-Input 588 uid 3
0.412177 Node-3-Output 52 uid 380
0.413118 Node-0-Output 588 uid 70
0.413609 Node-3-Input 588 uid 3
0.413859 Node-0-Input 52 uid 337
0.414456 Node-0-Output 588 uid 70
0.415041 Node-3-Input 588 uid 3
0.415041 Node-3-Output 52 uid 385
0.415722 Node-0-Output 588 uid 70
0.416472 Node-3-Input 588 uid 3
0.416989 Node-0-Output 588 uid 70
0.417904 Node-3-Input 588 uid 3
0.417904 Node-3-Output 52 uid 388
0.418255 Node-0-Output 588 uid 70
0.418602 Node-0-Input 52 uid 340
0.419336 Node-3-Input 588 uid 3
0.419521 Node-0-Output 588 uid 70
0.420723 Node-0-Output 588 uid 70
0.421925 Node-0-Output 588 uid 70
0.423127 Node-0-Output 588 uid 70
0.423346 Node-0-Input 52 uid 343
0.424328 Node-0-Output 588 uid 70
0.425472 Node-0-Output 588 uid 70
0.426616 Node-0-Output 588 uid 70
0.427690 Node-0-Input 52 uid 346
0.427760 Node-0-Output 588 uid 70
0.428851 Node-0-Output 588 uid 70
0.429943 Node-0-Output 588 uid 70
0.431034 Node-0-Output 588 uid 70
0.431862 Node-0-Input 52 uid 349
0.432125 Node-0-Output 588 uid 70
0.433168 Node-0-Output 588 uid 70
0.434210 Node-0-Output 588 uid 70
0.435253 Node-0-Output 588 uid 70
0.435862 Node-0-Input 52 uid 352
0.436295 Node-0-Output 588 uid 70
0.437293 Node-0-Output 588 uid 70
0.438291 Node-0-Output 588 uid 70
0.439289 Node-0-Output 588 uid 70
0.439570 Node-0-Input 52 uid 355
0.440287 Node-0-Output 588 uid 70
0.441246 Node-0-Output 588 uid 70
0.442205 Node-0-Output 588 uid 70
0.443163 Node-0-Output 588 uid 70
0.443277 Node-0-Input 52 uid 358
0.444122 Node-0-Output 588 uid 70
0.445044 Node-0-Output 588 uid 70
0.445966 Node-0-Output 588 uid 70
0.446731 Node-0-Input 52 uid 361
0.446889 Node-0-Output 588 uid 70
0.447776 Node-0-Output 588 uid 70
0.448664 Node-0-Output 588 uid 70
0.449552 Node-0-Output 588 uid 70
0.450075 Node-0-Input 52 uid 364
0.450439 Node-0-Output 588 uid 70
0.451296 Node-0-Output 588 uid 70
0.452153 Node-0-Output 588 uid 70
0.453010 Node-0-Output 588 uid 70
0.453308 Node-0-Input 52 uid 367
0.453866 Node-0-Output 588 uid 70
0.454133 Node-3-Input 588 uid 70
0.454133 Node-3-Output 52 uid 412
0.454694 Node-0-Output 588 uid 70
0.455523 Node-0-Output 588 uid 70
0.455553 Node-3-Input 588 uid 70
0.456343 Node-0-Input 52 uid 372
0.456351 Node-0-Output 588 uid 70
0.456972 Node-3-Input 588 uid 70
0.456972 Node-3-Output 52 uid 417
0.457151 Node-0-Output 588 uid 70
0.457951 Node-0-Output 588 uid 70
0.458391 Node-3-Input 588 uid 70
0.458752 Node-0-Output 588 uid 70
0.459378 Node-0-Input 52 uid 377
0.459552 Node-0-Output 588 uid 70
0.459811 Node-3-Input 588 uid 70
0.459811 Node-3-Output 52 uid 422
0.460326 Node-0-Output 588 uid 70
0.461101 Node-0-Output 588 uid 70
0.461149 Node-3-Input 588 uid 70
0.461876 Node-0-Output 588 uid 70
0.462242 Node-0-Input 52 uid 380
0.462487 Node-3-Input 588 uid 70
0.462487 Node-3-Output 52 uid 427
0.462650 Node-0-Output 588 uid 70
0.463401 Node-0-Output 588 uid 70
0.463826 Node-3-Input 588 uid 70
0.464151 Node-0-Output 588 uid 70
0.464902 Node-0-Output 588 uid 70
0.465105 Node-0-Input 52 uid 385
0.465164 Node-3-Input 588 uid 70
0.465164 Node-3-Output 52 uid 432
0.465652 Node-0-Output 588 uid 70
0.466381 Node-0-Output 588 uid 70
0.466430 Node-3-Input 588 uid 70
0.467110 Node-0-Output 588 uid 70
0.467697 Node-3-Input 588 uid 70
0.467697 Node-3-Output 52 uid 435
0.467839 Node-0-Output 588 uid 137
0.467969 Node-0-Input 52 uid 388
0.468567 Node-0-Output 588 uid 137
0.468963 Node-3-Input 588 uid 70
0.469275 Node-0-Output 588 uid 137
0.469983 Node-0-Output 588 uid 137
0.470229 Node-3-Input 588 uid 70
0.470229 Node-3-Output 52 uid 440
0.470690 Node-0-Output 588 uid 137
0.471398 Node-0-Output 588 uid 137
0.471431 Node-3-Input 588 uid 70
0.472105 Node-0-Output 588 uid 137
0.472633 Node-3-Input 588 uid 70
0.472633 Node-3-Output 52 uid 443
0.472813 Node-0-Output 588 uid 137
0.473835 Node-3-Input 588 uid 70
0.475036 Node-3-Input 588 uid 70
0.475036 Node-3-Output 52 uid 446
0.476180 Node-3-Input 588 uid 70
0.477324 Node-3-Input 588 uid 70
0.477324 Node-3-Output 52 uid 449
0.478468 Node-3-Input 588 uid 70
0.479559 Node-3-Input 588 uid 70
0.479559 Node-3-Output 52 uid 452
0.480651 Node-3-Input 588 uid 70
0.481742 Node-3-Input 588 uid 70
0.481742 Node-3-Output 52 uid 455
0.482833 Node-3-Input 588 uid 70
0.483876 Node-3-Input 588 uid 70
0.483876 Node-3-Output 52 uid 458
0.484918 Node-3-Input 588 uid 70
0.485961 Node-3-Input 588 uid 70
0.485961 Node-3-Output 52 uid 461
0.487003 Node-3-Input 588 uid 70
0.488001 Node-3-Input 588 uid 70
0.488001 Node-3-Output 52 uid 464
0.488999 Node-3-Input 588 uid 70
0.489997 Node-3-Input 588 uid 70
0.489997 Node-3-Output 52 uid 467
0.490995 Node-3-Input 588 uid 70
0.491954 Node-3-Input 588 uid 70
0.491954 Node-3-Output 52 uid 470
0.492913 Node-3-Input 588 uid 70
0.493871 Node-3-Input 588 uid 70
0.493871 Node-3-Output 52 uid 473
0.494830 Node-3-Input 588 uid 70
0.495752 Node-3-Input 588 uid 70
0.495752 Node-3-Output 52 uid 476
0.496674 Node-3-Input 588 uid 70
0.497597 Node-3-Input 588 uid 70
0.497597 Node-3-Output 52 uid 479
0.498484 Node-3-Input 588 uid 70
0.499372 Node-3-Input 588 uid 70
0.499372 Node-3-Output 52 uid 482
0.500260 Node-3-Input 588 uid 70
0.501147 Node-3-Input 588 uid 70
0.501147 Node-3-Output 52 uid 485
0.502004 Node-3-Input 588 uid 70
0.502861 Node-3-Input 588 uid 70
0.502861 Node-3-Output 52 uid 488
0.503718 Node-3-Input 588 uid 70
0.504198 Node-0-Input 52 uid 412
0.504198 Node-0-Output 588 uid 137
0.504574 Node-3-Input 588 uid 70
0.504574 Node-3-Output 52 uid 494
0.504914 Node-0-Output 588 uid 137
0.505402 Node-3-Input 588 uid 70
0.505630 Node-0-Output 588 uid 137
0.506231 Node-3-Input 588 uid 70
0.506231 Node-3-Output 52 uid 497
0.506346 Node-0-Output 588 uid 137
0.507037 Node-0-Input 52 uid 417
0.507059 Node-3-Input 588 uid 70
0.507062 Node-0-Output 588 uid 137
0.507756 Node-0-Output 588 uid 137
0.507859 Node-3-Input 588 uid 70
0.507859 Node-3-Output 52 uid 502
0.508450 Node-0-Output 588 uid 137
0.508659 Node-3-Input 588 uid 70
0.509143 Node-0-Output 588 uid 137
0.509460 Node-3-Input 588 uid 70
0.509460 Node-3-Output 52 uid 505
0.509876 Node-0-Input 52 uid 422
0.509876 Node-0-Output 588 uid 137
0.510260 Node-3-Input 588 uid 70
0.510548 Node-0-Output 588 uid 137
0.511034 Node-3-Input 588 uid 70
0.511034 Node-3-Output 52 uid 510
0.511220 Node-0-Output 588 uid 137
0.511809 Node-3-Input 588 uid 70
0.511893 Node-0-Output 588 uid 137
0.512552 Node-0-Input 52 uid 427
0.512565 Node-0-Output 588 uid 137
0.512584 Node-3-Input 588 uid 70
0.512584 Node-3-Output 52 uid 515
0.513218 Node-0-Output 588 uid 137
0.513358 Node-3-Input 588 uid 70
0.513870 Node-0-Output 588 uid 137
0.514109 Node-3-Input 588 uid 70
0.514109 Node-3-Output 52 uid 518
0.514523 Node-0-Output 588 uid 137
0.514859 Node-3-Input 588 uid 70
0.515229 Node-0-Input 52 uid 432
0.515229 Node-0-Output 588 uid 137
0.515610 Node-3-Input 588 uid 70
0.515610 Node-3-Output 52 uid 523
0.515863 Node-0-Output 588 uid 137
0.516360 Node-3-Input 588 uid 70
0.516497 Node-0-Output 588 uid 137
0.517089 Node-3-Input 588 uid 70
0.517089 Node-3-Output 52 uid 526
0.517131 Node-0-Output 588 uid 137
0.517761 Node-0-Input 52 uid 435
0.517765 Node-0-Output 588 uid 137
0.517818 Node-3-Input 588 uid 70
0.518382 Node-0-Output 588 uid 137
0.518547 Node-3-Input 588 uid 137
0.518547 Node-3-Output 52 uid 531
0.518998 Node-0-Output 588 uid 137
0.519275 Node-3-Input 588 uid 137
0.519615 Node-0-Output 588 uid 137
0.519983 Node-3-Input 588 uid 137
0.519983 Node-3-Output 52 uid 534
0.520294 Node-0-Input 52 uid 440
0.520294 Node-0-Output 588 uid 137
0.520691 Node-3-Input 588 uid 137
0.520895 Node-0-Output 588 uid 137
0.521398 Node-3-Input 588 uid 137
0.521398 Node-3-Output 52 uid 539
0.521495 Node-0-Output 588 uid 137
0.522095 Node-0-Output 588 uid 137
0.522106 Node-3-Input 588 uid 137
0.522698 Node-0-Input 52 uid 443
0.522698 Node-0-Output 588 uid 137
0.522813 Node-3-Input 588 uid 137
0.522813 Node-3-Output 52 uid 544
0.523283 Node-0-Output 588 uid 137
0.523521 Node-3-Input 588 uid 137
0.523868 Node-0-Output 588 uid 137
0.524453 Node-0-Output 588 uid 137
0.525101 Node-0-Input 52 uid 446
0.525101 Node-0-Output 588 uid 137
0.525672 Node-0-Output 588 uid 137
0.526243 Node-0-Output 588 uid 137
0.526814 Node-0-Output 588 uid 137
0.527389 Node-0-Input 52 uid 449
0.527389 Node-0-Output 588 uid 137
0.527946 Node-0-Output 588 uid 137
0.528504 Node-0-Output 588 uid 137
0.529061 Node-0-Output 588 uid 137
0.529624 Node-0-Input 52 uid 452
0.529624 Node-0-Output 588 uid 137
0.530169 Node-0-Output 588 uid 137
0.530713 Node-0-Output 588 uid 137
0.531258 Node-0-Output 588 uid 137
0.531807 Node-0-Input 52 uid 455
0.531807 Node-0-Output 588 uid 137
0.532339 Node-0-Output 588 uid 137
0.532871 Node-0-Output 588 uid 137
0.533404 Node-0-Output 588 uid 137
0.533941 Node-0-Input 52 uid 458
0.533941 Node-0-Output 588 uid 137
0.534461 Node-0-Output 588 uid 137
0.534981 Node-0-Output 588 uid 137
0.535501 Node-0-Output 588 uid 137
0.536026 Node-0-Input 52 uid 461
0.536026 Node-0-Output 588 uid 137
0.536535 Node-0-Output 588 uid 137
0.537044 Node-0-Output 588 uid 137
0.537553 Node-0-Output 588 uid 137
0.538066 Node-0-Input 52 uid 464
0.538066 Node-0-Output 588 uid 204
0.538565 Node-0-Output 588 uid 204
0.539064 Node-0-Output 588 uid 204
0.539563 Node-0-Output 588 uid 204
0.540062 Node-0-Input 52 uid 467
0.540062 Node-0-Output 588 uid 204
0.540551 Node-0-Output 588 uid 204
0.541040 Node-0-Output 588 uid 204
0.541529 Node-0-Output 588 uid 204
0.542019 Node-0-Input 52 uid 470
0.542019 Node-0-Output 588 uid 204
0.542498 Node-0-Output 588 uid 204
0.542978 Node-0-Output 588 uid 204
0.543457 Node-0-Output 588 uid 204
0.543936 Node-0-Input 52 uid 473
0.543936 Node-0-Output 588 uid 204
0.544406 Node-0-Output 588 uid 204
0.544876 Node-0-Output 588 uid 204
0.545345 Node-0-Output 588 uid 204
0.545817 Node-0-Input 52 uid 476
0.545817 Node-0-Output 588 uid 204
0.546277 Node-0-Output 588 uid 204
0.546738 Node-0-Output 588 uid 204
0.547198 Node-0-Output 588 uid 204
0.547661 Node-0-Input 52 uid 479
0.547661 Node-0-Output 588 uid 204
0.548113 Node-0-Output 588 uid 204
0.548566 Node-0-Output 588 uid 204
0.549018 Node-0-Output 588 uid 204
0.549437 Node-0-Input 52 uid 482
0.549470 Node-0-Output 588 uid 204
0.549914 Node-0-Output 588 uid 204
0.550358 Node-0-Output 588 uid 204
0.550802 Node-0-Output 588 uid 204
0.551212 Node-0-Input 52 uid 485
0.551247 Node-0-Output 588 uid 204
0.551683 Node-0-Output 588 uid 204
0.552120 Node-0-Output 588 uid 204
0.552556 Node-0-Output 588 uid 204
0.552926 Node-0-Input 52 uid 488
0.552993 Node-0-Output 588 uid 204
0.553421 Node-0-Output 588 uid 204
0.553850 Node-0-Output 588 uid 204
0.554278 Node-0-Output 588 uid 204
0.554639 Node-0-Input 52 uid 494
0.554707 Node-0-Output 588 uid 204
0.554906 Node-3-Input 588 uid 137
0.554906 Node-3-Output 52 uid 581
0.555128 Node-0-Output 588 uid 204
0.555549 Node-0-Output 588 uid 204
0.555622 Node-3-Input 588 uid 137
0.555970 Node-0-Output 588 uid 204
0.556295 Node-0-Input 52 uid 497
0.556338 Node-3-Input 588 uid 137
0.556338 Node-3-Output 52 uid 586
0.556391 Node-0-Output 588 uid 204
0.556805 Node-0-Output 588 uid 204
0.557054 Node-3-Input 588 uid 137
0.557219 Node-0-Output 588 uid 204
0.557633 Node-0-Output 588 uid 204
0.557770 Node-3-Input 588 uid 137
0.557770 Node-3-Output 52 uid 589
0.557924 Node-0-Input 52 uid 502
0.558047 Node-0-Output 588 uid 204
0.558455 Node-0-Output 588 uid 204
0.558464 Node-3-Input 588 uid 137
0.558862 Node-0-Output 588 uid 204
0.559158 Node-3-Input 588 uid 137
0.559158 Node-3-Output 52 uid 594
0.559269 Node-0-Output 588 uid 204
0.559524 Node-0-Input 52 uid 505
0.559676 Node-0-Output 588 uid 204
0.559851 Node-3-Input 588 uid 137
0.560077 Node-0-Output 588 uid 204
0.560478 Node-0-Output 588 uid 204
0.560584 Node-3-Input 588 uid 137
0.560584 Node-3-Output 52 uid 599
0.560878 Node-0-Output 588 uid 204
0.561099 Node-0-Input 52 uid 510
0.561256 Node-3-Input 588 uid 137
0.561279 Node-0-Output 588 uid 204
0.561674 Node-0-Output 588 uid 204
0.561928 Node-3-Input 588 uid 137
0.561928 Node-3-Output 52 uid 604
0.562069 Node-0-Output 588 uid 204
0.562463 Node-0-Output 588 uid 204
0.562601 Node-3-Input 588 uid 137
0.562648 Node-0-Input 52 uid 515
0.562858 Node-0-Output 588 uid 204
0.563246 Node-0-Output 588 uid 204
0.563273 Node-3-Input 588 uid 137
0.563273 Node-3-Output 52 uid 609
0.563634 Node-0-Output 588 uid 204
0.563926 Node-3-Input 588 uid 137
0.564023 Node-0-Output 588 uid 204
0.564173 Node-0-Input 52 uid 518
0.564411 Node-0-Output 588 uid 204
0.564578 Node-3-Input 588 uid 137
0.564578 Node-3-Output 52 uid 614
0.564794 Node-0-Output 588 uid 204
0.565176 Node-0-Output 588 uid 204
0.565231 Node-3-Input 588 uid 137
0.565559 Node-0-Output 588 uid 204
0.565674 Node-0-Input 52 uid 523
0.565937 Node-3-Input 588 uid 137
0.565937 Node-3-Output 52 uid 619
0.565941 Node-0-Output 588 uid 313
0.566318 Node-0-Output 588 uid 313
0.566571 Node-3-Input 588 uid 137
0.566694 Node-0-Output 588 uid 313
0.567071 Node-0-Output 588 uid 313
0.567154 Node-0-Input 52 uid 526
0.567205 Node-3-Input 588 uid 137
0.567205 Node-3-Output 52 uid 624
0.567447 Node-0-Output 588 uid 313
0.567819 Node-0-Output 588 uid 313
0.567839 Node-3-Input 588 uid 137
0.568190 Node-0-Output 588 uid 313
0.568473 Node-3-Input 588 uid 137
0.568473 Node-3-Output 52 uid 627
0.568561 Node-0-Output 588 uid 313
0.568611 Node-0-Input 52 uid 531
0.568932 Node-0-Output 588 uid 313
0.569090 Node-3-Input 588 uid 137
0.569298 Node-0-Output 588 uid 313
0.569663 Node-0-Output 588 uid 313
0.569706 Node-3-Input 588 uid 137
0.569706 Node-3-Output 52 uid 633
0.570029 Node-0-Output 588 uid 313
0.570048 Node-0-Input 52 uid 534
0.570323 Node-3-Input 588 uid 137
0.570394 Node-0-Output 588 uid 313
0.570755 Node-0-Output 588 uid 313
0.571002 Node-3-Input 588 uid 137
0.571002 Node-3-Output 52 uid 638
0.571115 Node-0-Output 588 uid 313
0.571463 Node-0-Input 52 uid 539
0.571476 Node-0-Output 588 uid 313
0.571603 Node-3-Input 588 uid 137
0.571831 Node-0-Output 588 uid 313
0.572187 Node-0-Output 588 uid 313
0.572203 Node-3-Input 588 uid 137
0.572203 Node-3-Output 52 uid 643
0.572543 Node-0-Output 588 uid 313
0.572803 Node-3-Input 588 uid 137
0.572878 Node-0-Input 52 uid 544
0.572898 Node-0-Output 588 uid 313
0.573249 Node-0-Output 588 uid 313
0.573406 Node-3-Input 588 uid 137
0.573406 Node-3-Output 52 uid 648
0.573599 Node-0-Output 588 uid 313
0.573950 Node-0-Output 588 uid 313
0.573991 Node-3-Input 588 uid 137
0.574300 Node-0-Output 588 uid 313
0.574576 Node-3-Input 588 uid 137
0.574576 Node-3-Output 52 uid 651
0.575161 Node-3-Input 588 uid 137
0.575809 Node-3-Input 588 uid 137
0.575809 Node-3-Output 52 uid 654
0.576380 Node-3-Input 588 uid 137
0.576951 Node-3-Input 588 uid 137
0.576951 Node-3-Output 52 uid 657
0.577522 Node-3-Input 588 uid 137
0.578097 Node-3-Input 588 uid 137
0.578097 Node-3-Output 52 uid 660
0.578654 Node-3-Input 588 uid 137
0.579212 Node-3-Input 588 uid 137
0.579212 Node-3-Output 52 uid 663
0.579769 Node-3-Input 588 uid 137
0.580332 Node-3-Input 588 uid 137
0.580332 Node-3-Output 52 uid 666
0.580877 Node-3-Input 588 uid 137
0.581421 Node-3-Input 588 uid 137
0.581421 Node-3-Output 52 uid 669
0.581966 Node-3-Input 588 uid 137
0.582515 Node-3-Input 588 uid 137
0.582515 Node-3-Output 52 uid 672
0.583047 Node-3-Input 588 uid 137
0.583579 Node-3-Input 588 uid 137
0.583579 Node-3-Output 52 uid 675
0.584112 Node-3-Input 588 uid 137
0.584649 Node-3-Input 588 uid 137
0.584649 Node-3-Output 52 uid 678
0.585169 Node-3-Input 588 uid 137
0.585689 Node-3-Input 588 uid 137
0.585689 Node-3-Output 52 uid 681
0.586209 Node-3-Input 588 uid 137
0.586734 Node-3-Input 588 uid 137
0.586734 Node-3-Output 52 uid 684
0.587243 Node-3-Input 588 uid 137
0.587752 Node-3-Input 588 uid 137
0.587752 Node-3-Output 52 uid 687
0.588261 Node-3-Input 588 uid 137
0.588774 Node-3-Input 588 uid 204
0.588774 Node-3-Output 52 uid 690
0.589273 Node-3-Input 588 uid 204
0.589772 Node-3-Input 588 uid 204
0.589772 Node-3-Output 52 uid 693
0.590271 Node-3-Input 588 uid 204
0.590770 Node-3-Input 588 uid 204
0.590770 Node-3-Output 52 uid 696
0.591259 Node-3-Input 588 uid 204
0.591748 Node-3-Input 588 uid 204
0.591748 Node-3-Output 52 uid 699
0.592237 Node-3-Input 588 uid 204
0.592727 Node-3-Input 588 uid 204
0.592727 Node-3-Output 52 uid 702
0.593206 Node-3-Input 588 uid 204
0.593686 Node-3-Input 588 uid 204
0.593686 Node-3-Output 52 uid 705
0.594165 Node-3-Input 588 uid 204
0.594644 Node-3-Input 588 uid 204
0.594644 Node-3-Output 52 uid 708
0.595116 Node-3-Input 588 uid 204
0.595588 Node-3-Input 588 uid 204
0.595588 Node-3-Output 52 uid 711
0.596060 Node-3-Input 588 uid 204
0.596532 Node-3-Input 588 uid 204
0.596532 Node-3-Output 52 uid 714
0.597004 Node-3-Input 588 uid 204
0.597476 Node-3-Input 588 uid 204
0.597476 Node-3-Output 52 uid 717
0.597948 Node-3-Input 588 uid 204
0.598420 Node-3-Input 588 uid 204
0.598420 Node-3-Output 52 uid 720
0.598892 Node-3-Input 588 uid 204
0.599364 Node-3-Input 588 uid 204
0.599364 Node-3-Output 52 uid 723
0.599836 Node-3-Input 588 uid 204
0.600308 Node-3-Input 588 uid 204
0.600308 Node-3-Output 52 uid 726
0.600780 Node-3-Input 588 uid 204
0.601252 Node-3-Input 588 uid 204
0.601252 Node-3-Output 52 uid 729
0.601724 Node-3-Input 588 uid 204
0.602196 Node-3-Input 588 uid 204
0.602196 Node-3-Output 52 uid 732
0.602668 Node-3-Input 588 uid 204
0.603140 Node-3-Input 588 uid 204
0.603140 Node-3-Output 52 uid 735
0.603612 Node-3-Input 588 uid 204
0.604084 Node-3-Input 588 uid 204
0.604084 Node-3-Output 52 uid 738
0.604556 Node-3-Input 588 uid 204
0.604971 Node-0-Input 52 uid 581
0.604971 Node-0-Output 588 uid 313
0.605028 Node-3-Input 588 uid 204
0.605028 Node-3-Output 52 uid 743
0.605330 Node-0-Output 588 uid 313
0.605500 Node-3-Input 588 uid 204
