#Time(s) RTT (s)
0.648485    0.101071
0.649429    0.101062
0.650373    0.101054
0.651317    0.101172
0.652261    0.101276
0.653205    0.101366
0.654149    0.101446
0.655093    0.101515
0.656037    0.101576
0.656981    0.101504
0.657925    0.101566
0.658869    0.101620
0.659813    0.101667
0.660757    0.101709
0.661701    0.101745
0.662645    0.101777
0.663589    0.101930
0.664533    0.102064
0.665477    0.102181
0.666421    0.102283
0.667365    0.102373
0.668309    0.102576
0.669253    0.102754
0.670197    0.102910
0.671141    0.103046
0.672085    0.103290
0.673029    0.103504
0.673973    0.103566
0.674917    0.103620
0.675861    0.103793
0.676805    0.103944
0.677749    0.104076
0.678693    0.104316
0.679637    0.104527
0.705744    0.107836
0.706688    0.106981
0.707632    0.106234
0.708576    0.105705
0.709520    0.105241
0.710464    0.104836
0.711408    0.104607
0.712352    0.104406
0.713296    0.104230
0.714240    0.104201
0.715184    0.104176
0.716128    0.104154
0.717072    0.104260
0.718016    0.104352
0.718960    0.104308
0.719904    0.104395
0.720848    0.104470
0.721792    0.104537
0.722736    0.104720
0.723680    0.104880
0.724624    0.105020
0.725568    0.105267
0.726512    0.105484
0.727456    0.105673
0.728400    0.105964
0.729344    0.106219
0.730288    0.106566
0.731232    0.106871
0.732176    0.107137
0.733120    0.107495
0.734064    0.107808
0.735008    0.108207
0.735952    0.108431
0.736896    0.108627
0.737840    0.108924
0.738784    0.109183
0.739728    0.109535
0.740672    0.109843
0.741616    0.110238
0.742560    0.110583
0.743504    0.110885
0.744448    0.111275
0.745392    0.111615
0.746336    0.112038
0.747280    0.112409
0.748224    0.112858
0.749168    0.113250
0.750112    0.113719
0.751056    0.114129
0.752000    0.114488
0.752944    0.114802
0.753888    0.115077
0.754832    0.115442
0.755776    0.115762
0.756720    0.116167
0.757664    0.116521
0.758608    0.116956
0.759552    0.117336
0.760496    0.117794
0.761440    0.118195
0.762384    0.118671
0.763328    0.119087
0.764272    0.119576
0.765216    0.120004
0.766160    0.120503
0.767104    0.120941
0.768048    0.121448
0.768992    0.121892
0.769936    0.122280
0.770880    0.122745
0.771824    0.123152
0.772768    0.123633
0.773712    0.124054
0.774656    0.124547
0.775600    0.124979
0.776544    0.125482
0.777488    0.125921
0.778432    0.126431
0.779376    0.126877
0.780320    0.127393
0.781264    0.127844
0.782208    0.128363
0.783152    0.128818
0.784096    0.129340
0.785040    0.129923
0.785984    0.130308
0.786928    0.130769
0.787872    0.131173
0.788816    0.131651
0.789760    0.132070
0.790704    0.132561
0.791648    0.132991
0.792592    0.133492
0.793536    0.133931
0.794480    0.134439
0.795424    0.134884
0.796368    0.135399
0.797312    0.135849
0.798256    0.136368
0.799200    0.136822
0.799939    0.137219
0.800845    0.137567
0.801750    0.137996
0.802656    0.138371
0.803561    0.138700
0.804467    0.138987
0.805373    0.139239
0.806278    0.139459
0.807184    0.139652
0.808089    0.139820
0.808995    0.139843
0.809867    0.139862
0.810777    0.139880
0.811683    0.139895
0.812589    0.139908
0.813494    0.139919
0.814400    0.140054
0.815305    0.140173
0.816211    0.140276
0.817117    0.140367
0.818022    0.140446
0.818928    0.140390
0.819881    0.140341
0.820768    0.140424
0.821673    0.137371
0.822579    0.134699
0.823485    0.132362
0.824390    0.130317
0.825296    0.128527
0.826201    0.126961
0.827107    0.125591
0.828013    0.124392
0.828918    0.123218
0.829790    0.122191
0.830701    0.121292
0.831606    0.120506
0.832512    0.119817
0.833417    0.119215
0.834323    0.118813
0.835229    0.118462
0.836134    0.118154
0.837040    0.117885
0.837945    0.117524
0.838851    0.117209
0.839805    0.116932
0.840691    0.116816
0.841597    0.116714
0.842502    0.116625
0.843408    0.116547
0.844313    0.116478
0.845219    0.116418
0.846125    0.116366
0.847030    0.116320
0.847936    0.116155
0.848841    0.116011
0.849747    0.115885
0.850619    0.115774
0.851529    0.115802
0.852435    0.115827
0.853341    0.115849
0.854246    0.115868
0.855152    0.115884
0.856057    0.115899
0.856963    0.115786
0.857869    0.115688
0.858774    0.115602
0.859728    0.115527
0.860614    0.115586
0.861520    0.115638
0.862425    0.115683
0.863331    0.115723
0.864237    0.115757
0.865142    0.115788
0.866048    0.115814
0.866953    0.115712
0.867859    0.115623
0.868765    0.115545
0.869670    0.115477
0.870542    0.115543
0.871453    0.115600
0.872358    0.115650
0.873264    0.115694
0.874169    0.115732
0.875075    0.115765
0.875981    0.115670
0.876886    0.115586
0.877792    0.115513
0.878697    0.115449
0.879603    0.115393
0.880557    0.115343
0.881443    0.115426
0.882349    0.115497
0.883254    0.115560
0.884160    0.115615
0.885065    0.115663
0.885971    0.115580
0.886877    0.115508
0.887782    0.115569
0.888688    0.115623
0.889593    0.115670
0.890465    0.115711
0.891376    0.115748
0.892281    0.115779
0.893187    0.115807
0.894093    0.115831
0.894998    0.115727
0.895904    0.115636
0.896809    0.115557
0.897715    0.115487
0.898621    0.115426
0.899526    0.115373
0.900480    0.115326
0.901366    0.115410
0.902272    0.115484
0.903177    0.115549
0.904083    0.115605
0.904989    0.115654
0.905894    0.115698
0.906800    0.115735
0.907705    0.115769
0.908611    0.115797
0.909517    0.115823
0.910422    0.115845
0.911294    0.115864
0.912205    0.115881
0.913110    0.115896
0.914016    0.115909
0.914921    0.115795
0.915827    0.115821
0.916733    0.115843
0.917638    0.115863
0.918544    0.115880
0.919449    0.115895
0.920355    0.115908
0.921261    0.115920
0.922166    0.115930
0.923072    0.115938
0.923977    0.115821
0.924883    0.115844
0.925789    0.115863
0.926694    0.115880
0.927600    0.115895
0.928505    0.115908
0.929411    0.115920
0.930317    0.115930
0.931222    0.115939
0.932128    0.115946
0.933033    0.115953
0.933939    0.115834
0.934845    0.115855
0.935750    0.115873
0.936656    0.115889
0.937561    0.115903
0.938467    0.115915
0.939373    0.115925
0.940278    0.115935
0.941184    0.115943
0.942089    0.115950
0.942995    0.115831
0.943901    0.115727
0.944806    0.115761
0.945712    0.115791
0.946617    0.115817
0.947523    0.115840
0.948429    0.115860
0.949334    0.115878
0.950240    0.115893
0.951145    0.115906
0.952051    0.115918
0.952957    0.115803
0.953862    0.115828
0.954768    0.115849
0.955673    0.115868
0.956579    0.115885
0.957485    0.115899
0.958390    0.115912
0.959296    0.115923
0.960201    0.115932
0.961107    0.115941
0.962013    0.115948
0.962918    0.115830
0.963824    0.115851
0.964729    0.115870
0.965635    0.115886
0.966541    0.115900
0.967446    0.115913
0.968352    0.115924
0.969257    0.115933
0.970163    0.115941
0.971069    0.115949
0.971974    0.115830
0.972880    0.115851
0.973785    0.115870
0.974691    0.115886
0.975597    0.115900
0.976502    0.115913
0.977408    0.115924
0.978313    0.115933
0.979219    0.115942
0.980125    0.115949
0.981030    0.115955
0.981936    0.115836
0.982841    0.115856
0.983747    0.115874
0.984653    0.115890
0.985558    0.115904
0.986464    0.115916
0.987369    0.115926
0.988275    0.115936
0.989181    0.115944
0.990086    0.115951
0.990992    0.115832
0.991897    0.115853
0.992803    0.115871
0.993709    0.115887
0.994614    0.115901
0.995520    0.115914
0.996425    0.115925
0.997331    0.115934
0.998237    0.115942
0.999142    0.115949
1.000048    0.115956
1.000953    0.115836
1.001859    0.115857
1.002765    0.115875
1.003670    0.115890
1.004576    0.115904
1.005481    0.115916
1.006387    0.115927
1.007293    0.115936
1.008198    0.115944
1.009104    0.115951
1.010009    0.115957
1.010915    0.115962
1.011821    0.115967
1.012726    0.115971
1.013632    0.115975
1.014537    0.115978
1.015443    0.115981
1.016349    0.115983
1.017254    0.115985
1.018160    0.115987
1.019065    0.115989
1.019971    0.115865
1.020877    0.115882
1.021782    0.115897
1.022688    0.115910
1.023593    0.115921
1.024499    0.115931
1.025405    0.115939
1.026310    0.115947
1.027216    0.115954
1.028121    0.115959
1.029027    0.115965
1.029933    0.115844
1.030838    0.115863
1.031744    0.115881
1.032649    0.115895
1.033555    0.115909
1.034461    0.115920
1.035366    0.115930
1.036272    0.115939
1.037177    0.115946
1.038083    0.115953
1.038989    0.115834
1.039894    0.115855
1.040800    0.115873
1.041705    0.115889
1.042611    0.115903
1.043517    0.115915
1.044422    0.115925
1.045328    0.115935
1.046233    0.115943
1.047139    0.115950
1.048045    0.115956
1.048950    0.115837
1.049856    0.115857
1.050761    0.115875
1.051667    0.115891
1.052573    0.115904
1.053478    0.115916
1.054384    0.115927
1.055289    0.115936
1.056195    0.115944
1.057101    0.115951
1.058006    0.115957
1.058912    0.115962
1.059817    0.115967
1.060723    0.115971
1.061629    0.115975
1.062534    0.115978
1.063440    0.115981
1.064345    0.115983
1.065251    0.115985
1.066157    0.115987
1.067062    0.115989
1.067968    0.115865
1.068873    0.115882
1.069779    0.115897
1.070685    0.115910
1.071590    0.115921
1.072496    0.115931
1.073401    0.115939
1.074307    0.115947
1.075213    0.115954
1.076118    0.115959
1.077024    0.115965
1.077929    0.115844
1.078835    0.115863
1.079741    0.115881
1.080646    0.115895
1.081552    0.115909
1.082457    0.115920
1.083363    0.115930
1.084269    0.115939
1.085174    0.115946
1.086080    0.115953
1.086985    0.115834
1.087891    0.115855
1.088797    0.115873
1.089702    0.115889
1.090608    0.115903
1.091513    0.115915
1.092419    0.115925
1.093325    0.115935
1.094230    0.115943
1.095136    0.115950
1.096041    0.115956
1.096947    0.115837
1.097853    0.115857
1.098758    0.115875
1.099664    0.115891
1.100569    0.115904
1.101475    0.115916
1.102381    0.115927
1.103286    0.115936
1.104192    0.115944
1.105097    0.115951
1.106003    0.115957
1.106909    0.115962
1.107814    0.115967
1.108720    0.115971
1.109625    0.115975
1.110531    0.115978
1.111437    0.115981
1.112342    0.115983
1.113248    0.115985
1.114153    0.115987
1.115059    0.115989
1.115965    0.115865
1.116870    0.115882
1.117776    0.115897
1.118681    0.115910
1.119587    0.115921
1.120493    0.115931
1.121398    0.115939
1.122304    0.115947
1.123209    0.115954
1.124115    0.115959
1.125021    0.115965
1.125926    0.115844
1.126832    0.115863
1.127737    0.115881
1.128643    0.115895
1.129549    0.115909
1.130454    0.115920
1.131360    0.115930
1.132265    0.115939
1.133171    0.115946
1.134077    0.115953
1.134982    0.115834
1.135888    0.115855
1.136793    0.115873
1.137699    0.115889
1.138605    0.115903
1.139510    0.115915
1.140416    0.115925
1.141321    0.115935
1.142227    0.115943
1.143133    0.115950
1.144038    0.115956
1.144944    0.115837
1.145849    0.115857
1.146755    0.115875
1.147661    0.115891
1.148566    0.115904
1.149472    0.115916
1.150377    0.115927
1.151283    0.115936
1.152189    0.115944
1.153094    0.115951
1.154000    0.115832
1.154905    0.115853
1.155811    0.115871
1.156717    0.115887
1.157622    0.115902
1.158528    0.115914
1.159433    0.115925
1.160339    0.115934
1.161245    0.115942
1.162150    0.115950
1.163056    0.115956
1.163961    0.115836
1.164867    0.115857
1.165773    0.115875
1.166678    0.115890
1.167584    0.115904
1.168489    0.115916
1.169395    0.115927
1.170301    0.115936
1.171206    0.115944
1.172112    0.115951
1.173017    0.115957
1.173923    0.115837
1.174829    0.115858
1.175734    0.115875
1.176640    0.115891
1.177545    0.115905
1.178451    0.115917
1.179357    0.115927
1.180262    0.115936
1.181168    0.115944
1.182073    0.115951
1.182979    0.115832
1.183885    0.115853
1.184790    0.115872
1.185696    0.115888
1.186601    0.115902
1.187507    0.115914
1.188413    0.115925
1.189318    0.115934
1.190224    0.115942
1.191129    0.115950
1.192035    0.115956
1.192941    0.115836
1.193846    0.115857
1.194752    0.115875
1.195657    0.115890
1.196563    0.115904
1.197469    0.115916
1.198374    0.115927
1.199280    0.115936
1.200185    0.115944
1.201091    0.115951
1.201997    0.115832
1.202902    0.115853
1.203808    0.115871
1.204713    0.115887
1.205619    0.115901
1.206525    0.115914
1.207430    0.115925
1.208336    0.115934
1.209241    0.115942
1.210147    0.115949
1.211053    0.115956
1.211958    0.115836
1.212864    0.115857
1.213769    0.115875
1.214675    0.115890
1.215581    0.115904
1.216486    0.115916
1.217392    0.115927
1.218297    0.115936
1.219203    0.115944
1.220109    0.115951
1.221014    0.115957
1.221920    0.115837
1.222825    0.115858
1.223731    0.115875
1.224637    0.115891
1.225542    0.115905
1.226448    0.115917
1.227353    0.115927
1.228259    0.115936
1.229165    0.115944
1.230070    0.115951
1.230976    0.115832
1.231881    0.115853
1.232787    0.115872
1.233693    0.115888
1.234598    0.115902
1.235504    0.115914
1.236409    0.115925
1.237315    0.115934
1.238221    0.115942
1.239126    0.115950
1.240032    0.115956
1.240937    0.115836
1.241843    0.115857
1.242749    0.115875
1.243654    0.115890
1.244560    0.115904
1.245465    0.115916
1.246371    0.115927
1.247277    0.115936
1.248182    0.115944
1.249088    0.115951
1.249993    0.115832
1.250899    0.115853
1.251805    0.115871
1.252710    0.115887
1.253616    0.115901
1.254521    0.115914
1.255427    0.115925
1.256333    0.115934
1.257238    0.115942
1.258144    0.115949
1.259049    0.115956
1.259955    0.115836
1.260861    0.115857
1.261766    0.115875
1.262672    0.115890
1.263577    0.115904
1.264483    0.115916
1.265389    0.115927
1.266294    0.115936
1.267200    0.115944
1.268105    0.115951
1.269011    0.115957
1.269917    0.115962
1.270822    0.115967
1.271728    0.115971
1.272633    0.115975
1.273539    0.115978
1.274445    0.115981
1.275350    0.115983
1.276256    0.115985
1.277161    0.115987
1.278067    0.115989
1.278973    0.115865
1.279878    0.115882
1.280784    0.115897
1.281689    0.115910
1.282595    0.115921
1.283501    0.115931
1.284406    0.115939
1.285312    0.115947
1.286217    0.115954
1.287123    0.115959
1.288029    0.115965
1.288934    0.115844
1.289840    0.115863
1.290745    0.115881
1.291651    0.115895
1.292557    0.115909
1.293462    0.115920
1.294368    0.115930
1.295273    0.115939
1.296179    0.115946
1.297085    0.115953
1.297990    0.115834
1.298896    0.115855
1.299801    0.115873
1.300707    0.115889
1.301613    0.115903
1.302518    0.115915
1.303424    0.115925
1.304329    0.115935
1.305235    0.115943
1.306141    0.115950
1.307046    0.115956
1.307952    0.115837
1.308857    0.115857
1.309763    0.115875
1.310669    0.115891
1.311574    0.115904
1.312480    0.115916
1.313385    0.115927
1.314291    0.115936
1.315197    0.115944
1.316102    0.115951
1.317008    0.115957
1.317913    0.115962
1.318819    0.115967
1.319725    0.115971
1.320630    0.115975
1.321536    0.115978
1.322441    0.115981
1.323347    0.115983
1.324253    0.115985
1.325158    0.115987
1.326064    0.115989
1.326969    0.115865
1.327875    0.115882
1.328781    0.115897
1.329686    0.115910
1.330592    0.115921
1.331497    0.115931
1.332403    0.115939
1.333309    0.115947
1.334214    0.115954
1.335120    0.115959
1.336025    0.115965
1.336931    0.115844
1.337837    0.115863
1.338742    0.115881
1.339648    0.115895
1.340553    0.115909
1.341459    0.115920
1.342365    0.115930
1.343270    0.115939
1.344176    0.115946
1.345081    0.115953
1.345987    0.115834
1.346893    0.115855
1.347798    0.115873
1.348704    0.115889
1.349609    0.115903
1.350515    0.115915
1.351421    0.115925
1.352326    0.115935
1.353232    0.115943
1.354137    0.115950
1.355043    0.115956
1.355949    0.115837
1.356854    0.115857
1.357760    0.115875
1.358665    0.115891
1.359571    0.115904
1.360477    0.115916
1.361382    0.115927
1.362288    0.115936
1.363193    0.115944
1.364099    0.115951
1.365005    0.115957
1.365910    0.115962
1.366816    0.115967
1.367721    0.115971
1.368627    0.115975
1.369533    0.115978
1.370438    0.115981
1.371344    0.115983
1.372249    0.115985
1.373155    0.115987
1.374061    0.115989
1.374966    0.115865
1.375872    0.115882
1.376777    0.115897
1.377683    0.115910
1.378589    0.115921
1.379494    0.115931
1.380400    0.115939
1.381305    0.115947
1.382211    0.115954
1.383117    0.115959
1.384022    0.115965
1.384928    0.115844
1.385833    0.115863
1.386739    0.115881
1.387645    0.115895
1.388550    0.115909
1.389456    0.115920
1.390361    0.115930
1.391267    0.115939
1.392173    0.115946
1.393078    0.115953
1.393984    0.115834
1.394889    0.115855
1.395795    0.115873
1.396701    0.115889
1.397606    0.115903
1.398512    0.115915
1.399417    0.115925
1.400323    0.115935
1.401229    0.115943
1.402134    0.115950
1.403040    0.115956
1.403945    0.115837
1.404851    0.115857
1.405757    0.115875
1.406662    0.115891
1.407568    0.115904
1.408473    0.115916
1.409379    0.115927
1.410285    0.115936
1.411190    0.115944
1.412096    0.115951
1.413001    0.115957
1.413907    0.115962
1.414813    0.115967
1.415718    0.115971
1.416624    0.115975
1.417529    0.115978
1.418435    0.115981
1.419341    0.115983
1.420246    0.115985
1.421152    0.115987
1.422057    0.115989
1.422963    0.115865
1.423869    0.115882
1.424774    0.115897
1.425680    0.115910
1.426585    0.115921
1.427491    0.115931
1.428397    0.115939
1.429302    0.115947
1.430208    0.115954
1.431113    0.115959
1.432019    0.115965
1.432925    0.115844
1.433830    0.115863
1.434736    0.115881
1.435641    0.115895
1.436547    0.115909
1.437453    0.115920
1.438358    0.115930
1.439264    0.115939
1.440169    0.115946
1.441075    0.115953
1.441981    0.115834
1.442886    0.115855
1.443792    0.115873
1.444697    0.115889
1.445603    0.115903
1.446509    0.115915
1.447414    0.115925
1.448320    0.115935
1.449225    0.115943
1.450131    0.115950
1.451037    0.115956
1.451942    0.115837
1.452848    0.115857
1.453753    0.115875
1.454659    0.115891
1.455565    0.115904
1.456470    0.115916
1.457376    0.115927
1.458281    0.115936
1.459187    0.115944
1.460093    0.115951
1.460998    0.115832
1.461904    0.115853
1.462809    0.115871
1.463715    0.115887
1.464621    0.115902
1.465526    0.115914
1.466432    0.115925
1.467337    0.115934
1.468243    0.115942
1.469149    0.115950
1.470054    0.115956
1.470960    0.115836
1.471865    0.115857
1.472771    0.115875
1.473677    0.115890
1.474582    0.115904
1.475488    0.115916
1.476393    0.115927
1.477299    0.115936
1.478205    0.115944
1.479110    0.115951
1.480016    0.115957
1.480921    0.115837
1.481827    0.115858
1.482733    0.115875
1.483638    0.115891
1.484544    0.115905
1.485449    0.115917
1.486355    0.115927
1.487261    0.115936
1.488166    0.115944
1.489072    0.115951
1.489977    0.115832
1.490883    0.115853
1.491789    0.115872
1.492694    0.115888
1.493600    0.115902
1.494505    0.115914
1.495411    0.115925
1.496317    0.115934
1.497222    0.115942
1.498128    0.115950
1.499033    0.115956
1.499939    0.115836
1.500845    0.115857
1.501750    0.115875
1.502656    0.115890
1.503561    0.115904
1.504467    0.115916
1.505373    0.115927
1.506278    0.115936
1.507184    0.115944
1.508089    0.115951
1.508995    0.115832
1.509901    0.115853
1.510806    0.115871
1.511712    0.115887
1.512617    0.115901
1.513523    0.115914
1.514429    0.115925
1.515334    0.115934
1.516240    0.115942
1.517145    0.115949
1.518051    0.115956
1.518957    0.115836
1.519862    0.115857
1.520768    0.115875
1.521673    0.115890
1.522579    0.115904
1.523485    0.115916
1.524390    0.115927
1.525296    0.115936
1.526201    0.115944
1.527107    0.115951
1.528013    0.115957
1.528918    0.115837
1.529824    0.115858
1.530729    0.115875
1.531635    0.115891
1.532541    0.115905
1.533446    0.115917
1.534352    0.115927
1.535257    0.115936
1.536163    0.115944
1.537069    0.115951
1.537974    0.115832
1.538880    0.115853
1.539785    0.115872
1.540691    0.115888
1.541597    0.115902
1.542502    0.115914
1.543408    0.115925
1.544313    0.115934
1.545219    0.115942
1.546125    0.115950
1.547030    0.115956
1.547936    0.115836
1.548841    0.115857
1.549747    0.115875
1.550653    0.115890
1.551558    0.115904
1.552464    0.115916
1.553369    0.115927
1.554275    0.115936
1.555181    0.115944
1.556086    0.115951
1.556992    0.115832
1.557897    0.115853
1.558803    0.115871
1.559709    0.115887
1.560614    0.115901
1.561520    0.115914
1.562425    0.115925
1.563331    0.115934
1.564237    0.115942
1.565142    0.115949
1.566048    0.115956
1.566953    0.115836
1.567859    0.115857
1.568765    0.115875
1.569670    0.115890
1.570576    0.115904
1.571481    0.115916
1.572387    0.115927
1.573293    0.115936
1.574198    0.115944
1.575104    0.115951
1.576009    0.115957
1.576915    0.115962
1.577821    0.115967
1.578726    0.115971
1.579632    0.115975
1.580537    0.115978
1.581443    0.115981
1.582349    0.115983
1.583254    0.115985
1.584160    0.115987
1.585065    0.115989
1.585971    0.115865
1.586877    0.115882
1.587782    0.115897
1.588688    0.115910
1.589593    0.115921
1.590499    0.115931
1.591405    0.115939
1.592310    0.115947
1.593216    0.115954
1.594121    0.115959
1.595027    0.115965
1.595933    0.115844
1.596838    0.115863
1.597744    0.115881
1.598649    0.115895
1.599555    0.115909
1.600461    0.115920
1.601366    0.115930
1.602272    0.115939
1.603177    0.115946
1.604083    0.115953
1.604989    0.115834
1.605894    0.115855
1.606800    0.115873
1.607705    0.115889
1.608611    0.115903
1.609517    0.115915
1.610422    0.115925
1.611328    0.115935
1.612233    0.115943
1.613139    0.115950
1.614045    0.115956
1.614950    0.115837
1.615856    0.115857
1.616761    0.115875
1.617667    0.115891
1.618573    0.115904
1.619478    0.115916
1.620384    0.115927
1.621289    0.115936
1.622195    0.115944
1.623101    0.115951
1.624006    0.115957
1.624912    0.115962
1.625817    0.115967
1.626723    0.115971
1.627629    0.115975
1.628534    0.115978
1.629440    0.115981
1.630345    0.115983
1.631251    0.115985
1.632157    0.115987
1.633062    0.115989
1.633968    0.115865
1.634873    0.115882
1.635779    0.115897
1.636685    0.115910
1.637590    0.115921
1.638496    0.115931
1.639401    0.115939
1.640307    0.115947
1.641213    0.115954
1.642118    0.115959
1.643024    0.115965
1.643929    0.115844
1.644835    0.115863
1.645741    0.115881
1.646646    0.115895
1.647552    0.115909
1.648457    0.115920
1.649363    0.115930
1.650269    0.115939
1.651174    0.115946
1.652080    0.115953
1.652985    0.115834
1.653891    0.115855
1.654797    0.115873
1.655702    0.115889
1.656608    0.115903
1.657513    0.115915
1.658419    0.115925
1.659325    0.115935
1.660230    0.115943
1.661136    0.115950
1.662041    0.115956
1.662947    0.115837
1.663853    0.115857
1.664758    0.115875
1.665664    0.115891
1.666569    0.115904
1.667475    0.115916
1.668381    0.115927
1.669286    0.115936
1.670192    0.115944
1.671097    0.115951
1.672003    0.115957
1.672909    0.115962
1.673814    0.115967
1.674720    0.115971
1.675625    0.115975
1.676531    0.115978
1.677437    0.115981
1.678342    0.115983
1.679248    0.115985
1.680153    0.115987
1.681059    0.115989
1.681965    0.115865
1.682870    0.115882
1.683776    0.115897
1.684681    0.115910
1.685587    0.115921
1.686493    0.115931
1.687398    0.115939
1.688304    0.115947
1.689209    0.115954
1.690115    0.115959
1.691021    0.115965
1.691926    0.115844
1.692832    0.115863
1.693737    0.115881
1.694643    0.115895
1.695549    0.115909
1.696454    0.115920
1.697360    0.115930
1.698265    0.115939
1.699171    0.115946
1.700077    0.115953
1.700982    0.115834
1.701888    0.115855
1.702793    0.115873
1.703699    0.115889
1.704605    0.115903
1.705510    0.115915
1.706416    0.115925
1.707321    0.115935
1.708227    0.115943
1.709133    0.115950
1.710038    0.115956
1.710944    0.115837
1.711849    0.115857
1.712755    0.115875
1.713661    0.115891
1.714566    0.115904
1.715472    0.115916
1.716377    0.115927
1.717283    0.115936
1.718189    0.115944
1.719094    0.115951
1.720000    0.115832
1.720905    0.115853
1.721811    0.115871
1.722717    0.115887
1.723622    0.115902
1.724528    0.115914
1.725433    0.115925
1.726339    0.115934
1.727245    0.115942
1.728150    0.115950
1.729056    0.115956
1.729961    0.115836
1.730867    0.115857
1.731773    0.115875
1.732678    0.115890
1.733584    0.115904
1.734489    0.115916
1.735395    0.115927
1.736301    0.115936
1.737206    0.115944
1.738112    0.115951
1.739017    0.115957
1.739923    0.115837
1.740829    0.115858
1.741734    0.115875
1.742640    0.115891
1.743545    0.115905
1.744451    0.115917
1.745357    0.115927
1.746262    0.115936
1.747168    0.115944
1.748073    0.115951
1.748979    0.115832
1.749885    0.115853
1.750790    0.115872
1.751696    0.115888
1.752601    0.115902
1.753507    0.115914
1.754413    0.115925
1.755318    0.115934
1.756224    0.115942
1.757129    0.115950
1.758035    0.115956
1.758941    0.115836
1.759846    0.115857
1.760752    0.115875
1.761657    0.115890
1.762563    0.115904
1.763469    0.115916
1.764374    0.115927
1.765280    0.115936
1.766185    0.115944
1.767091    0.115951
1.767997    0.115832
1.768902    0.115853
1.769808    0.115871
1.770713    0.115887
1.771619    0.115901
1.772525    0.115914
1.773430    0.115925
1.774336    0.115934
1.775241    0.115942
1.776147    0.115949
1.777053    0.115956
1.777958    0.115836
1.778864    0.115857
1.779769    0.115875
1.780675    0.115890
1.781581    0.115904
1.782486    0.115916
1.783392    0.115927
1.784297    0.115936
1.785203    0.115944
1.786109    0.115951
1.787014    0.115957
1.787920    0.115837
1.788825    0.115858
1.789731    0.115875
1.790637    0.115891
1.791542    0.115905
1.792448    0.115917
1.793353    0.115927
1.794259    0.115936
1.795165    0.115944
1.796070    0.115951
1.796976    0.115832
1.797881    0.115853
1.798787    0.115872
1.799693    0.115888
1.800598    0.115902
1.801504    0.115914
1.802409    0.115925
1.803315    0.115934
1.804221    0.115942
1.805126    0.115950
1.806032    0.115956
1.806937    0.115836
1.807843    0.115857
1.808749    0.115875
1.809654    0.115890
1.810560    0.115904
1.811465    0.115916
1.812371    0.115927
1.813277    0.115936
1.814182    0.115944
1.815088    0.115951
1.815993    0.115832
1.816899    0.115853
1.817805    0.115871
1.818710    0.115887
1.819616    0.115901
1.820521    0.115914
1.821427    0.115925
1.822333    0.115934
1.823238    0.115942
1.824144    0.115949
1.825049    0.115956
1.825955    0.115836
1.826861    0.115857
1.827766    0.115875
1.828672    0.115890
1.829577    0.115904
1.830483    0.115916
1.831389    0.115927
1.832294    0.115936
1.833200    0.115944
1.834105    0.115951
1.835011    0.115957
1.835917    0.115962
1.836822    0.115967
1.837728    0.115971
1.838633    0.115975
1.839539    0.115978
1.840445    0.115981
1.841350    0.115983
1.842256    0.115985
1.843161    0.115987
1.844067    0.115989
1.844973    0.115865
1.845878    0.115882
